timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676390983818,368,Logout-0,302,Found,Thread Group 1-2,text,true,,336,588,2,2,https://katalon-demo-cura.herokuapp.com/authenticate.php?logout=,368,0,0
1676390984187,353,Logout-1,200,OK,Thread Group 1-2,text,true,,4537,564,2,2,https://katalon-demo-cura.herokuapp.com/,353,0,0
1676390984541,96,Logout-2,304,Not Modified,Thread Group 1-2,,true,,916,641,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,0
1676390984541,114,Logout-3,304,Not Modified,Thread Group 1-2,,true,,922,654,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,0
1676390984541,345,Logout-4,304,Not Modified,Thread Group 1-2,,true,,236,663,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676390984541,99,Logout-5,304,Not Modified,Thread Group 1-2,,true,,916,638,2,2,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,0
1676390984541,198,Logout-6,200,OK,Thread Group 1-2,text,true,,14067,619,2,2,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",147,0,0
1676390984541,93,Logout-7,304,Not Modified,Thread Group 1-2,,true,,921,623,2,2,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,0
1676390984634,325,Logout-8,304,Not Modified,Thread Group 1-2,,true,,918,638,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,202
1676390984638,102,Logout-9,304,Not Modified,Thread Group 1-2,,true,,916,652,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,0
1676390984640,1490,Logout-10,304,Not Modified,Thread Group 1-2,,true,,236,661,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,1121
1676390986133,4717,Login,200,OK,Thread Group 1-2,text,true,,368214,5584,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1507,0,1165
1676390986133,1518,Login-0,200,OK,Thread Group 1-2,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1507,0,1165
1676390987652,2284,Login-1,200,OK,Thread Group 1-2,text,true,,122211,556,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,1326,0,585
1676390987652,562,Login-2,200,OK,Thread Group 1-2,text,true,,16751,570,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,369,0,156
1676390987652,838,Login-3,200,OK,Thread Group 1-2,text,true,,3464,577,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,838,0,0
1676390987652,615,Login-4,200,OK,Thread Group 1-2,text,true,,31994,554,2,2,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,257,0,171
1676390987652,1086,Login-5,200,OK,Thread Group 1-2,text,true,,14067,569,2,2,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",989,0,238
